disaster_key,country,start_year,start_month,start_day,end_year,end_month,end_day,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,total_affected,total_disaster_deaths
2012-0536-CHN,China,2012,12.0,7.0,2012,12.0,7.0,Natural,Geophysical,Earthquake,Ground movement,5500.0,0.0
2012-0604-CHN,China,2012,3.0,9.0,2012,3.0,9.0,Natural,Geophysical,Earthquake,Ground movement,36641.0,0.0
2012-0136-CHN,China,2012,5.0,8.0,2012,5.0,16.0,Natural,Hydrological,Flood,Riverine flood,185000.0,53.0
2012-0292-CHN,China,2012,7.0,21.0,2012,7.0,24.0,Natural,Hydrological,Flood,Riverine flood,1000000.0,151.0
2012-0477-CHN,China,2012,7.0,9.0,2012,7.0,25.0,Natural,Hydrological,Flood,Riverine flood,140000.0,58.0
2012-0505-CHN,China,2012,9.0,7.0,2012,9.0,13.0,Natural,Hydrological,Flood,Riverine flood,21.0,21.0
2012-0576-CHN,China,2012,5.0,20.0,2012,5.0,24.0,Natural,Hydrological,Flood,Riverine flood,125000.0,16.0
2012-0581-CHN,China,2012,7.0,27.0,2012,8.0,2.0,Natural,Hydrological,Flood,Riverine flood,500000.0,70.0
2012-0603-CHN,China,2012,8.0,14.0,2012,8.0,20.0,Natural,Hydrological,Flood,Riverine flood,15.0,15.0
2012-0610-CHN,China,2012,8.0,28.0,2012,8.0,30.0,Natural,Hydrological,Flood,Riverine flood,210000.0,15.0
2012-0455-CHN,China,2012,10.0,5.0,2012,10.0,5.0,Natural,Hydrological,Landslide,Landslide,19.0,19.0
2012-0282-CHN,China,2012,8.0,8.0,2012,8.0,8.0,Natural,Meteorological,Storm,Tropical cyclone,6000007.0,3.0
2012-0294-CHN,China,2012,8.0,17.0,2012,8.0,17.0,Natural,Meteorological,Storm,Tropical cyclone,107500.0,2.0
2012-0406-CHN,China,2012,10.0,28.0,2012,10.0,28.0,Natural,Meteorological,Storm,Tropical cyclone,126000.0,1.0
2012-0559-CHN,China,2012,2.0,7.0,2012,2.0,9.0,Natural,Meteorological,Extreme temperature,Severe winter conditions,50650.0,0.0
2012-0314-CHN,China,2012,8.0,26.0,2012,8.0,26.0,Technological,Technological,Transport accident,Road,36.0,36.0
2012-0038-CHN,China,2012,2.0,3.0,2012,2.0,3.0,Technological,Technological,Industrial accident,Explosion,8.0,14.0
2012-0054-CHN,China,2012,2.0,28.0,2012,2.0,28.0,Technological,Technological,Industrial accident,Explosion,46.0,25.0
2012-0140-CHN,China,2012,5.0,19.0,2012,5.0,19.0,Technological,Technological,Miscellaneous accident,Explosion,4.0,20.0
2012-0371-CHN,China,2012,8.0,30.0,2012,8.0,30.0,Technological,Technological,Industrial accident,Explosion,45.0,45.0
2012-0514-CHN,China,2012,11.0,26.0,2012,11.0,26.0,Technological,Technological,Industrial accident,Explosion,23.0,23.0
2012-0518-CHN,China,2012,11.0,24.0,2012,11.0,24.0,Technological,Technological,Miscellaneous accident,Explosion,57.0,14.0
2012-0520-CHN,China,2012,12.0,4.0,2012,12.0,4.0,Technological,Technological,Industrial accident,Fire,1.0,14.0
2012-0044-CHN,China,2012,2.0,16.0,2012,2.0,16.0,Technological,Technological,Industrial accident,Other,3.0,15.0
2012-0106-CHN,China,2012,4.0,13.0,2012,4.0,13.0,Technological,Technological,Industrial accident,Other,11.0,11.0
2012-0107-CHN,China,2012,4.0,14.0,2012,4.0,14.0,Technological,Technological,Industrial accident,Other,42.0,11.0
2012-0141-CHN,China,2012,5.0,2.0,2012,5.0,2.0,Technological,Technological,Industrial accident,Other,5.0,13.0
2012-0370-CHN,China,2012,9.0,8.0,2012,9.0,8.0,Technological,Technological,Industrial accident,Other,10.0,10.0
2012-0433-CHN,China,2012,9.0,13.0,2012,9.0,13.0,Technological,Technological,Industrial accident,Other,19.0,19.0
2012-0442-CHN,China,2012,9.0,25.0,2012,9.0,25.0,Technological,Technological,Industrial accident,Collapse,14.0,20.0
2013-0200-CHN,China,2013,5.0,12.0,2013,5.0,28.0,Natural,Hydrological,Flood,Riverine flood,300000.0,55.0
2013-0084-CHN,China,2013,3.0,18.0,2013,3.0,20.0,Natural,Meteorological,Storm,Convective storm,1398324.0,25.0
2013-0222-CHN,China,2013,6.0,23.0,2013,6.0,25.0,Natural,Meteorological,Storm,Convective storm,50000.0,11.0
2013-0429-CHN,China,2013,10.0,7.0,2013,10.0,8.0,Natural,Meteorological,Storm,Tropical cyclone,475000.0,8.0
2013-0221-CHN,China,2013,6.0,14.0,2013,6.0,21.0,Natural,Hydrological,Flood,Riverine flood,280500.0,11.0
2013-0242-CHN,China,2013,7.0,22.0,2013,7.0,22.0,Natural,Geophysical,Earthquake,Ground movement,123887.0,95.0
2013-0314-CHN,China,2013,8.0,31.0,2013,8.0,31.0,Natural,Geophysical,Earthquake,Ground movement,538050.0,3.0
2013-0257-CHN,China,2013,6.0,29.0,2013,7.0,3.0,Natural,Hydrological,Flood,Riverine flood,625000.0,55.0
2013-0317-CHN,China,2013,8.0,12.0,2013,9.0,5.0,Natural,Hydrological,Flood,Riverine flood,1075000.0,118.0
2013-0089-CHN,China,2013,3.0,29.0,2013,3.0,30.0,Natural,Meteorological,Storm,Convective storm,25000.0,3.0
2013-0272-CHN,China,2013,8.0,15.0,2013,8.0,21.0,Natural,Meteorological,Storm,Tropical cyclone,8000000.0,88.0
2013-0306-CHN,China,2013,8.0,22.0,2013,8.0,22.0,Natural,Meteorological,Storm,Tropical cyclone,189800.0,0.0
2013-0341-CHN,China,2013,8.0,2.0,2013,8.0,3.0,Natural,Meteorological,Storm,Tropical cyclone,5000.0,0.0
2013-0202-CHN,China,2013,5.0,24.0,2013,5.0,27.0,Natural,Hydrological,Flood,Riverine flood,200000.0,12.0
2013-0219-CHN,China,2013,6.0,5.0,2013,6.0,8.0,Natural,Hydrological,Flood,Riverine flood,10000.0,15.0
2013-0065-CHN,China,2013,2.0,18.0,2013,2.0,21.0,Natural,Meteorological,Storm,Convective storm,13500.0,2.0
2013-0081-CHN,China,2013,3.0,3.0,2013,3.0,3.0,Natural,Geophysical,Earthquake,Ground movement,427740.0,0.0
2013-0116-CHN,China,2013,4.0,20.0,2013,4.0,20.0,Natural,Geophysical,Earthquake,Ground movement,2198785.0,198.0
2013-0470-CHN,China,2013,11.0,22.0,2013,11.0,23.0,Natural,Geophysical,Earthquake,Ground movement,58300.0,0.0
2013-0018-CHN,China,2013,1.0,11.0,2013,1.0,11.0,Natural,Geophysical,Mass movement (dry),Landslide,2.0,46.0
2013-0199-CHN,China,2013,5.0,6.0,2013,5.0,10.0,Natural,Hydrological,Flood,Riverine flood,255000.0,20.0
2013-0201-CHN,China,2013,5.0,19.0,2013,5.0,23.0,Natural,Hydrological,Flood,Riverine flood,100000.0,12.0
2013-0259-CHN,China,2013,7.0,7.0,2013,7.0,17.0,Natural,Hydrological,Flood,Riverine flood,3500000.0,233.0
2013-0262-CHN,China,2013,7.0,21.0,2013,7.0,25.0,Natural,Hydrological,Flood,Riverine flood,718500.0,36.0
2013-0264-CHN,China,2013,7.0,25.0,2013,8.0,1.0,Natural,Hydrological,Flood,Riverine flood,125000.0,10.0
2013-0273-CHN,China,2013,8.0,18.0,2013,8.0,21.0,Natural,Hydrological,Flood,Riverine flood,255000.0,43.0
2013-0416-CHN,China,2013,9.0,16.0,2013,9.0,18.0,Natural,Hydrological,Flood,Riverine flood,150030.0,17.0
2013-0167-CHN,China,2013,3.0,29.0,2013,3.0,29.0,Natural,Hydrological,Landslide,Landslide,83.0,83.0
2013-0245-CHN,China,2013,7.0,10.0,2013,7.0,10.0,Natural,Hydrological,Landslide,Landslide,17.0,17.0
2013-0249-CHN,China,2013,7.0,14.0,2013,7.0,14.0,Natural,Meteorological,Storm,Tropical cyclone,390150.0,9.0
2013-0258-CHN,China,2013,7.0,1.0,2013,7.0,1.0,Natural,Meteorological,Storm,Tropical cyclone,21000.0,7.0
2013-0261-CHN,China,2013,7.0,13.0,2013,7.0,15.0,Natural,Meteorological,Storm,Tropical cyclone,3000.0,1.0
2013-0373-CHN,China,2013,9.0,22.0,2013,9.0,22.0,Natural,Meteorological,Storm,Tropical cyclone,506000.0,20.0
2013-0419-CHN,China,2013,9.0,30.0,2013,9.0,30.0,Natural,Meteorological,Storm,Tropical cyclone,74.0,74.0
2013-0433-CHN,China,2013,11.0,11.0,2013,11.0,11.0,Natural,Meteorological,Storm,Tropical cyclone,51800.0,5.0
2013-0252-CHN,China,2013,6.0,7.0,2013,6.0,7.0,Technological,Technological,Transport accident,Road,33.0,42.0
2013-0130-CHN,China,2013,5.0,11.0,2013,5.0,11.0,Technological,Technological,Industrial accident,Explosion,16.0,27.0
2013-0153-CHN,China,2013,2.0,1.0,2013,2.0,1.0,Technological,Technological,Miscellaneous accident,Explosion,26.0,26.0
2013-0168-CHN,China,2013,3.0,29.0,2013,3.0,29.0,Technological,Technological,Industrial accident,Explosion,13.0,28.0
2013-0450-CHN,China,2013,11.0,1.0,2013,11.0,1.0,Technological,Technological,Industrial accident,Explosion,17.0,11.0
2013-0460-CHN,China,2013,11.0,22.0,2013,11.0,22.0,Technological,Technological,Industrial accident,Explosion,62.0,62.0
2013-0526-CHN,China,2013,12.0,13.0,2013,12.0,13.0,Technological,Technological,Industrial accident,Explosion,12.0,21.0
2013-0313-CHN,China,2013,8.0,31.0,2013,8.0,31.0,Technological,Technological,Industrial accident,Chemical spill,15.0,15.0
2013-0251-CHN,China,2013,6.0,3.0,2013,6.0,3.0,Technological,Technological,Industrial accident,Fire,77.0,119.0
2013-0518-CHN,China,2013,12.0,11.0,2013,12.0,11.0,Technological,Technological,Miscellaneous accident,Fire,5.0,15.0
2013-0567-CHN,China,2013,4.0,28.0,2013,5.0,2.0,Natural,Meteorological,Storm,Convective storm,217000.0,12.0
2013-0555-CHN,China,2013,12.0,16.0,2013,12.0,16.0,Natural,Geophysical,Earthquake,Ground movement,90500.0,0.0
2013-0563-CHN,China,2013,4.0,17.0,2013,4.0,17.0,Natural,Geophysical,Earthquake,Ground movement,80555.0,0.0
2013-0581-CHN,China,2013,12.0,1.0,2013,12.0,1.0,Natural,Geophysical,Earthquake,Ground movement,2000.0,0.0
2013-0554-CHN,China,2013,12.0,14.0,2013,12.0,16.0,Natural,Hydrological,Flood,Riverine flood,90000.0,0.0
2013-0565-CHN,China,2013,4.0,22.0,2013,4.0,22.0,Natural,Hydrological,Landslide,Landslide,2.0,11.0
2013-0582-CHN,China,2013,7.0,1.0,2013,8.0,15.0,Natural,Meteorological,Extreme temperature,Heat wave,40.0,40.0
2013-0593-CHN,China,2013,3.0,13.0,2013,3.0,13.0,Technological,Technological,Industrial accident,Explosion,36.0,36.0
2014-0292-CHN,China,2014,9.0,2.0,2014,9.0,2.0,Natural,Meteorological,Storm,Convective storm,136255.0,27.0
2014-0227-CHN,China,2014,7.0,18.0,2014,7.0,19.0,Natural,Meteorological,Storm,Tropical cyclone,9960099.0,71.0
2014-0110-CHN,China,2014,3.0,27.0,2014,4.0,4.0,Natural,Meteorological,Storm,Convective storm,400000.0,21.0
2014-0133-CHN,China,2014,4.0,22.0,2014,4.0,28.0,Natural,Meteorological,Storm,Convective storm,25000.0,9.0
2014-0214-CHN,China,2014,6.0,17.0,2014,6.0,21.0,Natural,Meteorological,Storm,Convective storm,25000.0,11.0
2014-0269-CHN,China,2014,7.0,19.0,2014,7.0,20.0,Natural,Meteorological,Storm,Convective storm,50000.0,5.0
2014-0267-CHN,China,2014,7.0,13.0,2014,7.0,18.0,Natural,Hydrological,Flood,Riverine flood,110500.0,66.0
2014-0281-CHN,China,2014,8.0,3.0,2014,8.0,3.0,Natural,Geophysical,Earthquake,Ground movement,1120513.0,731.0
2014-0321-CHN,China,2014,8.0,11.0,2014,8.0,19.0,Natural,Hydrological,Flood,Flash flood,150000.0,27.0
2014-0266-CHN,China,2014,7.0,3.0,2014,7.0,7.0,Natural,Hydrological,Flood,Riverine flood,25000.0,23.0
2014-0389-CHN,China,2014,9.0,10.0,2014,9.0,17.0,Natural,Hydrological,Flood,Riverine flood,1065000.0,50.0
2014-0406-CHN,China,2014,7.0,10.0,2014,7.0,10.0,Natural,Hydrological,Flood,Riverine flood,61000.0,24.0
2014-0323-CHN,China,2014,8.0,22.0,2014,8.0,28.0,Natural,Hydrological,Flood,Riverine flood,50000.0,10.0
2014-0085-CHN,China,2014,2.0,7.0,2014,2.0,14.0,Natural,Meteorological,Storm,Convective storm,100090.0,10.0
2014-0552-CHN,China,2014,4.0,7.0,2014,4.0,16.0,Natural,Meteorological,Storm,Convective storm,128.0,128.0
2014-0213-CHN,China,2014,6.0,14.0,2014,6.0,16.0,Natural,Meteorological,Storm,Tropical cyclone,5000.0,0.0
2014-0390-CHN,China,2014,9.0,10.0,2014,9.0,16.0,Natural,Meteorological,Storm,Tropical cyclone,394000.0,9.0
2014-0132-CHN,China,2014,4.0,16.0,2014,4.0,20.0,Natural,Meteorological,Storm,Convective storm,100000.0,3.0
2014-0555-CHN,China,2014,8.0,10.0,2014,8.0,11.0,Natural,Meteorological,Storm,Convective storm,20.0,20.0
2014-0107-CHN,China,2014,3.0,12.0,2014,3.0,14.0,Natural,Meteorological,Storm,Convective storm,10000.0,1.0
2014-0519-CHN,China,2014,12.0,2.0,2014,12.0,9.0,Natural,Meteorological,Storm,Convective storm,3000.0,0.0
2014-0086-CHN,China,2014,2.0,12.0,2014,2.0,12.0,Natural,Geophysical,Earthquake,Ground movement,450000.0,0.0
2014-0129-CHN,China,2014,4.0,4.0,2014,4.0,4.0,Natural,Geophysical,Earthquake,Ground movement,75021.0,0.0
2014-0173-CHN,China,2014,5.0,24.0,2014,5.0,24.0,Natural,Geophysical,Earthquake,Ground movement,225015.0,0.0
2014-0177-CHN,China,2014,5.0,30.0,2014,5.0,30.0,Natural,Geophysical,Earthquake,Ground movement,184723.0,0.0
2014-0449-CHN,China,2014,10.0,7.0,2014,10.0,7.0,Natural,Geophysical,Earthquake,Ground movement,255324.0,1.0
2014-0464-CHN,China,2014,11.0,22.0,2014,11.0,22.0,Natural,Geophysical,Earthquake,Ground movement,82355.0,5.0
2014-0544-CHN,China,2014,12.0,6.0,2014,12.0,6.0,Natural,Geophysical,Earthquake,Ground movement,2022.0,1.0
2014-0180-CHN,China,2014,5.0,24.0,2014,6.0,3.0,Natural,Hydrological,Flood,Riverine flood,5500000.0,37.0
2014-0212-CHN,China,2014,6.0,1.0,2014,6.0,7.0,Natural,Hydrological,Flood,Riverine flood,720000.0,33.0
2014-0215-CHN,China,2014,6.0,17.0,2014,6.0,21.0,Natural,Hydrological,Flood,Riverine flood,15000000.0,24.0
2014-0344-CHN,China,2014,9.0,1.0,2014,9.0,8.0,Natural,Hydrological,Flood,Riverine flood,300000.0,65.0
2014-0549-CHN,China,2014,5.0,12.0,2014,5.0,16.0,Natural,Hydrological,Flood,Riverine flood,53.0,53.0
2014-0550-CHN,China,2014,6.0,4.0,2014,6.0,28.0,Natural,Hydrological,Flood,Riverine flood,450000.0,37.0
2014-0337-CHN,China,2014,8.0,27.0,2014,8.0,27.0,Natural,Hydrological,Landslide,Landslide,407.0,25.0
2014-0240-CHN,China,2014,7.0,22.0,2014,7.0,24.0,Natural,Meteorological,Storm,Tropical cyclone,14.0,14.0
2014-0330-CHN,China,2014,9.0,18.0,2014,9.0,24.0,Natural,Meteorological,Storm,Tropical cyclone,1250.0,0.0
2014-0228-CHN,China,2014,7.0,19.0,2014,7.0,19.0,Technological,Technological,Transport accident,Road,5.0,38.0
2014-0308-CHN,China,2014,8.0,9.0,2014,8.0,9.0,Technological,Technological,Transport accident,Road,11.0,44.0
2014-0294-CHN,China,2014,8.0,2.0,2014,8.0,2.0,Technological,Technological,Industrial accident,Explosion,185.0,146.0
2014-0564-CHN,China,2014,4.0,8.0,2014,4.0,8.0,Technological,Technological,Industrial accident,Explosion,2.0,22.0
2014-0178-CHN,China,2014,6.0,3.0,2014,6.0,3.0,Technological,Technological,Industrial accident,Gas leak,2.0,22.0
2014-0006-CHN,China,2014,1.0,14.0,2014,1.0,14.0,Technological,Technological,Industrial accident,Fire,20.0,16.0
2014-0477-CHN,China,2014,11.0,26.0,2014,11.0,26.0,Technological,Technological,Industrial accident,Fire,52.0,24.0
2014-0014-CHN,China,2014,1.0,5.0,2014,1.0,5.0,Technological,Technological,Miscellaneous accident,Other,10.0,14.0
2014-0570-CHN,China,2014,12.0,31.0,2014,12.0,31.0,Technological,Technological,Miscellaneous accident,Other,49.0,36.0
2014-0565-CHN,China,2014,1.0,11.0,2014,1.0,11.0,Technological,Technological,Miscellaneous accident,Fire,2600.0,0.0
2014-0217-CHN,China,2014,6.0,25.0,2014,6.0,30.0,Natural,Hydrological,Flood,None,150000.0,24.0
2014-0572-CHN,China,2014,9.0,14.0,2014,9.0,14.0,Natural,Hydrological,Landslide,None,10.0,10.0
2015-0248-CHN,China,2015,6.0,7.0,2015,6.0,11.0,Natural,Hydrological,Flood,Riverine flood,60000.0,16.0
2015-0457-CHN,China,2015,9.0,15.0,2015,9.0,23.0,Natural,Hydrological,Flood,None,15000.0,14.0
2015-0214-CHN,China,2015,5.0,7.0,2015,5.0,12.0,Natural,Meteorological,Storm,Convective storm,79800.0,7.0
2015-0251-CHN,China,2015,6.0,21.0,2015,6.0,23.0,Natural,Meteorological,Storm,Convective storm,300.0,0.0
2015-0163-CHN,China,2015,4.0,19.0,2015,4.0,21.0,Natural,Meteorological,Storm,Convective storm,10000.0,2.0
2015-0131-CHN,China,2015,3.0,24.0,2015,3.0,25.0,Natural,Meteorological,Storm,Convective storm,5148.0,34.0
2015-0185-CHN,China,2015,5.0,13.0,2015,6.0,1.0,Natural,Hydrological,Flood,Riverine flood,82000.0,58.0
2015-0397-CHN,China,2015,8.0,16.0,2015,8.0,19.0,Natural,Hydrological,Flood,None,77440.0,41.0
2015-0554-CHN,China,2015,12.0,20.0,2015,12.0,20.0,Technological,Technological,Industrial accident,Explosion,77.0,77.0
2015-0162-CHN,China,2015,4.0,6.0,2015,4.0,9.0,Natural,Meteorological,Storm,Convective storm,25000.0,1.0
2015-0132-CHN,China,2015,3.0,29.0,2015,3.0,31.0,Natural,Meteorological,Storm,Convective storm,5000.0,0.0
2015-0105-CHN,China,2015,4.0,4.0,2015,4.0,15.0,Natural,Meteorological,Storm,Tropical cyclone,12000.0,6.0
2015-0252-CHN,China,2015,6.0,22.0,2015,6.0,22.0,Natural,Meteorological,Storm,Tropical cyclone,193000.0,0.0
2015-0339-CHN,China,2015,8.0,9.0,2015,8.0,9.0,Natural,Meteorological,Storm,Tropical cyclone,1580000.0,18.0
2015-0602-CHN,China,2015,6.0,1.0,2015,6.0,1.0,Technological,Technological,Transport accident,Water,442.0,442.0
2015-0334-CHN,China,2015,7.0,13.0,2015,7.0,14.0,Natural,Meteorological,Storm,Convective storm,110000.0,6.0
2015-0534-CHN,China,2015,11.0,22.0,2015,11.0,25.0,Natural,Meteorological,Storm,Convective storm,3000.0,4.0
2015-0160-CHN,China,2015,4.0,4.0,2015,4.0,5.0,Natural,Meteorological,Storm,Convective storm,2537.0,7.0
2015-0491-CHN,China,2015,10.0,6.0,2015,10.0,11.0,Natural,Meteorological,Storm,Convective storm,15600.0,14.0
2015-0078-CHN,China,2015,2.0,22.0,2015,2.0,22.0,Natural,Geophysical,Earthquake,Ground movement,8640.0,0.0
2015-0125-CHN,China,2015,3.0,1.0,2015,3.0,1.0,Natural,Geophysical,Earthquake,Ground movement,2032.0,0.0
2015-0144-CHN,China,2015,4.0,25.0,2015,4.0,25.0,Natural,Geophysical,Earthquake,Ground movement,207883.0,29.0
2015-0175-CHN,China,2015,5.0,12.0,2015,5.0,12.0,Natural,Geophysical,Earthquake,Ground movement,1.0,1.0
2015-0271-CHN,China,2015,7.0,3.0,2015,7.0,3.0,Natural,Geophysical,Earthquake,Ground movement,9263.0,3.0
2015-0247-CHN,China,2015,6.0,1.0,2015,6.0,6.0,Natural,Hydrological,Flood,Riverine flood,60000.0,9.0
2015-0255-CHN,China,2015,6.0,26.0,2015,7.0,2.0,Natural,Hydrological,Flood,Riverine flood,144900.0,35.0
2015-0533-CHN,China,2015,11.0,10.0,2015,11.0,16.0,Natural,Hydrological,Flood,Riverine flood,639000.0,38.0
2015-0510-CHN,China,2015,11.0,13.0,2015,11.0,13.0,Natural,Hydrological,Landslide,Landslide,300.0,38.0
2015-0244-CHN,China,2015,7.0,11.0,2015,7.0,12.0,Natural,Meteorological,Storm,Tropical cyclone,13800.0,0.0
2015-0278-CHN,China,2015,7.0,9.0,2015,7.0,9.0,Natural,Meteorological,Storm,Tropical cyclone,56000.0,0.0
2015-0458-CHN,China,2015,9.0,28.0,2015,9.0,28.0,Natural,Meteorological,Storm,Tropical cyclone,0.0,0.0
2015-0490-CHN,China,2015,10.0,4.0,2015,10.0,4.0,Natural,Meteorological,Storm,Tropical cyclone,78300.0,20.0
2015-0172-CHN,China,2015,5.0,15.0,2015,5.0,15.0,Technological,Technological,Transport accident,Road,11.0,35.0
2015-0416-CHN,China,2015,9.0,25.0,2015,9.0,25.0,Technological,Technological,Transport accident,Road,13.0,22.0
2015-0013-CHN,China,2015,1.0,16.0,2015,1.0,16.0,Technological,Technological,Transport accident,Water,3.0,22.0
2015-0196-CHN,China,2015,6.0,1.0,2015,6.0,1.0,Technological,Technological,Transport accident,Water,12.0,442.0
2015-0351-CHN,China,2015,8.0,10.0,2015,8.0,11.0,Technological,Technological,Industrial accident,Explosion,10.0,10.0
2015-0357-CHN,China,2015,8.0,12.0,2015,8.0,12.0,Technological,Technological,Industrial accident,Explosion,798.0,173.0
2015-0593-CHN,China,2015,10.0,10.0,2015,10.0,10.0,Technological,Technological,Industrial accident,Explosion,22.0,22.0
2015-0272-CHN,China,2015,7.0,4.0,2015,7.0,4.0,Technological,Technological,Industrial accident,Collapse,33.0,12.0
2015-0350-CHN,China,2015,8.0,12.0,2015,8.0,12.0,Technological,Technological,Industrial accident,Collapse,65.0,65.0
2015-0592-CHN,China,2015,4.0,19.0,2015,4.0,19.0,Technological,Technological,Industrial accident,Collapse,21.0,21.0
2015-0515-CHN,China,2015,11.0,21.0,2015,11.0,21.0,Technological,Technological,Industrial accident,Fire,16.0,22.0
2015-0452-CHN,China,2015,10.0,10.0,2015,10.0,10.0,Technological,Technological,Miscellaneous accident,Explosion,17.0,17.0
2015-0439-CHN,China,2015,9.0,20.0,2015,9.0,20.0,Technological,Technological,Miscellaneous accident,Other,190.0,0.0
2015-0067-CHN,China,2015,2.0,5.0,2015,2.0,5.0,Technological,Technological,Miscellaneous accident,Fire,17.0,17.0
2015-0188-CHN,China,2015,5.0,25.0,2015,5.0,25.0,Technological,Technological,Miscellaneous accident,Fire,6.0,38.0
2015-0585-CHN,China,2015,9.0,16.0,2015,9.0,16.0,Technological,Technological,Miscellaneous accident,Fire,104.0,0.0
2015-0240-CHN,China,2015,6.0,16.0,2015,6.0,17.0,Natural,Hydrological,Flood,None,2400.0,15.0
2015-0303-CHN,China,2015,7.0,20.0,2015,7.0,29.0,Natural,Hydrological,Flood,None,128610.0,28.0
2015-0395-CHN,China,2015,8.0,2.0,2015,8.0,4.0,Natural,Hydrological,Flood,None,45000.0,19.0
2015-0219-CHN,China,2015,5.0,13.0,2015,5.0,17.0,Natural,Hydrological,Flood,None,60000.0,20.0
2015-0220-CHN,China,2015,5.0,28.0,2015,6.0,1.0,Natural,Hydrological,Flood,None,60000.0,17.0
2016-0095-CHN,China,2016,3.0,19.0,2016,3.0,22.0,Natural,Hydrological,Flood,Flash flood,219300.0,5.0
2016-0137-CHN,China,2016,4.0,20.0,2016,4.0,28.0,Natural,Hydrological,Flood,Riverine flood,48000.0,20.0
2016-0140-CHN,China,2016,4.0,24.0,2016,4.0,27.0,Natural,Meteorological,Storm,Convective storm,6049.0,0.0
2016-0230-CHN,China,2016,6.0,2.0,2016,6.0,8.0,Natural,Meteorological,Storm,Convective storm,150000.0,12.0
2016-0162-CHN,China,2016,5.0,4.0,2016,5.0,11.0,Natural,Hydrological,Landslide,Mudslide,237600.0,66.0
2016-0209-CHN,China,2016,6.0,24.0,2016,6.0,24.0,Natural,Meteorological,Storm,Convective storm,46000.0,102.0
2016-0038-CHN,China,2016,1.0,26.0,2016,1.0,29.0,Natural,Hydrological,Flood,Riverine flood,3000.0,11.0
2016-0194-CHN,China,2016,5.0,18.0,2016,5.0,21.0,Natural,Hydrological,Flood,Riverine flood,44100.0,12.0
2016-0235-CHN,China,2016,6.0,16.0,2016,6.0,23.0,Natural,Meteorological,Storm,Convective storm,45846.0,99.0
2016-0023-CHN,China,2016,1.0,20.0,2016,1.0,26.0,Natural,Meteorological,Extreme temperature,Cold wave,5.0,5.0
2016-0207-CHN,China,2016,6.0,26.0,2016,6.0,26.0,Technological,Technological,Transport accident,Road,11.0,35.0
2016-0205-CHN,China,2016,6.0,28.0,2016,6.0,28.0,Technological,Technological,Industrial accident,Chemical spill,131.0,0.0
2016-0103-CHN,China,2016,4.0,13.0,2016,4.0,13.0,Technological,Technological,Industrial accident,Collapse,4.0,18.0
2016-0108-CHN,China,2016,3.0,23.0,2016,3.0,23.0,Technological,Technological,Industrial accident,None,19.0,19.0
2016-0198-CHN,China,2016,5.0,21.0,2016,5.0,29.0,Natural,Hydrological,Flood,None,17.0,17.0
2016-0233-CHN,China,2016,6.0,9.0,2016,6.0,16.0,Natural,Hydrological,Flood,None,254400.0,25.0
2016-0340-CHN,China,2016,9.0,8.0,2016,9.0,13.0,Natural,Meteorological,Storm,Convective storm,6000.0,0.0
2016-0350-CHN,China,2016,9.0,28.0,2016,9.0,28.0,Natural,Meteorological,Storm,Tropical cyclone,36000.0,35.0
2016-0241-CHN,China,2016,6.0,28.0,2016,7.0,13.0,Natural,Hydrological,Flood,None,60000000.0,289.0
2016-0256-CHN,China,2016,7.0,9.0,2016,7.0,9.0,Natural,Meteorological,Storm,Tropical cyclone,24900.0,69.0
2016-0342-CHN,China,2016,9.0,15.0,2016,9.0,15.0,Natural,Meteorological,Storm,Tropical cyclone,205500.0,0.0
2016-0373-CHN,China,2016,8.0,4.0,2016,8.0,7.0,Natural,Meteorological,Storm,Convective storm,14400.0,23.0
2016-0480-CHN,China,2016,11.0,25.0,2016,11.0,25.0,Natural,Geophysical,Earthquake,Ground movement,37200.0,1.0
2016-0526-CHN,China,2016,12.0,8.0,2016,12.0,8.0,Natural,Geophysical,Earthquake,Ground movement,9120.0,0.0
2016-0536-CHN,China,2016,5.0,18.0,2016,5.0,18.0,Natural,Geophysical,Earthquake,Ground movement,5000.0,2.0
2016-0250-CHN,China,2016,7.0,1.0,2016,7.0,1.0,Natural,Hydrological,Landslide,Landslide,7.0,22.0
2016-0255-CHN,China,2016,7.0,7.0,2016,7.0,7.0,Natural,Hydrological,Landslide,Landslide,35.0,35.0
2016-0363-CHN,China,2016,10.0,16.0,2016,10.0,19.0,Natural,Meteorological,Storm,Tropical cyclone,0.0,0.0
2016-0364-CHN,China,2016,10.0,19.0,2016,10.0,21.0,Natural,Meteorological,Storm,Tropical cyclone,12000.0,0.0
2016-0379-CHN,China,2016,8.0,18.0,2016,8.0,19.0,Natural,Meteorological,Storm,Tropical cyclone,40000.0,0.0
2016-0436-CHN,China,2016,11.0,22.0,2016,11.0,22.0,Technological,Technological,Transport accident,Road,17.0,17.0
2016-0465-CHN,China,2016,12.0,2.0,2016,12.0,2.0,Technological,Technological,Transport accident,Road,18.0,18.0
2016-0290-CHN,China,2016,8.0,11.0,2016,8.0,11.0,Technological,Technological,Industrial accident,Explosion,5.0,21.0
2016-0351-CHN,China,2016,9.0,27.0,2016,9.0,27.0,Technological,Technological,Industrial accident,Explosion,20.0,20.0
2016-0412-CHN,China,2016,10.0,31.0,2016,10.0,31.0,Technological,Technological,Industrial accident,Explosion,31.0,31.0
