key,Country Name,Country Code,Year,"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Public spending on education, total (% of GDP)","School enrollment, primary (% gross)","School enrollment, primary, female (% gross)","School enrollment, primary, male (% gross)","School enrollment, secondary (% gross)","School enrollment, secondary, female (% gross)","School enrollment, secondary, male (% gross)"
ebf366ee-f3d7-4526-be7b-2fe2676b60c6,India,IND,2019,,,,93.2624816894531,90.2147674560547,91.661491394043,,96.8286819458008,97.814338684082,95.9358062744141,73.79296875,74.5229568481445,73.1408309936523
0858e8eb-9a1e-41b9-a110-f232257f4a3e,India,IND,2020,,,,96.0651779174805,93.1959686279297,94.5591278076172,,99.9004592895508,100.908241271973,98.9871520996094,75.4811935424805,75.2815017700195,75.6600036621094
b6227223-25a3-49fb-bb1e-5b15a6424631,China,CHN,2006,,,,91.4194030761719,91.8222732543945,91.6324234008789,,100.993278503418,100.56224822998,101.375343322754,71.3284530639648,70.9691467285156,71.6589126586914
b6492b1b-e2f4-4806-93b7-184987abb448,China,CHN,2007,,,,93.0166091918945,93.6427536010742,93.3478927612305,,100.707046508789,100.072570800781,101.268058776855,76.7876586914063,76.7652206420898,76.8081436157227
d93977b3-30c1-49c8-862e-7cd61805159d,China,CHN,2008,,,,98.7820816040039,99.7163467407227,99.2769393920898,,100.74243927002,99.9091415405273,101.477058410645,81.7128372192383,82.2636871337891,81.2142486572266
578b0855-f2db-4f03-91c2-fa01b8b74f59,China,CHN,2009,,,,97.6632766723633,98.8539276123047,98.2946319580078,,100.006103515625,99.1214065551758,100.783340454102,85.4514083862305,86.6089401245117,84.4112167358398
521a8291-744e-4895-b928-a2671bfaabf9,China,CHN,2010,92.7112274169922,97.4794616699219,95.1244812011719,,,,3.75464010238647,98.9642181396484,98.0428924560547,99.7705383300781,88.1734008789063,88.0126800537109,88.3169708251953
78aec24e-2166-4b51-9bd9-e5ca1183fc24,China,CHN,2011,,,,,,,3.52196002006531,99.0470199584961,98.2403182983398,99.7501220703125,,,
c8e8a217-d2dd-470a-bde0-760afb9961ab,China,CHN,2012,,,,,,,4.07742977142334,99.7910995483398,99.1953125,100.308441162109,,,
0532eec1-6474-4e52-899c-470ba80a5762,China,CHN,2013,,,,,,,3.85250997543335,99.5645980834961,99.4368896484375,99.6751327514648,,,
d876cfa8-1321-493a-b9ca-e6cce412c867,China,CHN,2014,,,,,,,3.72663998603821,95.7964324951172,95.8334274291992,95.7645034790039,,,
57ae7420-e367-4453-b470-c2f19169d0a6,China,CHN,2015,,,,,,,3.82487010955811,96.318603515625,96.4455413818359,96.209342956543,,,
37fbe132-ba2a-4f61-8063-c44d55487b33,China,CHN,2016,,,,,,,3.79362010955811,97.9619216918945,98.2296600341797,97.7319030761719,,,
dbff38aa-1492-4c68-9014-aea778d1755b,China,CHN,2017,,,,,,,3.66744995117188,99.4048080444336,99.9099273681641,98.9712600708008,,,
