index,country_key,date_key,education_key,health_key,quality_of_life_key,event_key
110,3,7,48,48,48,646
111,3,7,48,48,48,650
112,3,7,48,48,48,654
113,3,7,48,48,48,655
114,3,7,48,48,48,666
115,3,7,48,48,48,669
116,3,7,48,48,48,676
117,3,7,48,48,48,678
118,4,7,64,64,64,1115
119,4,7,64,64,64,1130
120,4,7,64,64,64,1135
121,4,7,64,64,64,1139
122,4,7,64,64,64,1144
123,4,7,64,64,64,1146
124,4,7,64,64,64,1154
125,4,7,64,64,64,1155
126,4,7,64,64,64,1169
127,4,7,64,64,64,1170
128,4,7,64,64,64,1171
129,4,7,64,64,64,1172
130,4,7,64,64,64,1190
131,6,7,94,96,96,1934
132,2,8,32,32,32,459
133,3,8,48,48,48,631
134,3,8,48,48,48,634
135,3,8,48,48,48,640
136,3,8,48,48,48,650
137,3,8,48,48,48,651
138,3,8,48,48,48,653
139,3,8,48,48,48,654
140,3,8,48,48,48,655
141,3,8,48,48,48,667
142,3,8,48,48,48,670
143,3,8,48,48,48,680
144,4,8,64,64,64,1115
145,4,8,64,64,64,1130
146,4,8,64,64,64,1137
147,4,8,64,64,64,1148
148,4,8,64,64,64,1151
149,4,8,64,64,64,1154
150,4,8,64,64,64,1155
151,4,8,64,64,64,1173
152,4,8,64,64,64,1174
153,4,8,64,64,64,1194
154,4,8,64,64,64,1199
155,4,8,64,64,64,1200
156,6,8,94,96,96,1940
157,6,8,94,96,96,1941
158,0,9,0,0,0,0
159,0,9,0,0,0,4
160,2,9,32,32,32,464
161,2,9,32,32,32,467
162,3,9,48,48,48,637
163,3,9,48,48,48,641
164,3,9,48,48,48,642
165,3,9,48,48,48,654
166,3,9,48,48,48,655
167,3,9,48,48,48,659
168,3,9,48,48,48,675
169,3,9,48,48,48,685
170,4,9,64,64,64,1115
171,4,9,64,64,64,1131
172,4,9,64,64,64,1133
173,4,9,64,64,64,1137
174,4,9,64,64,64,1143
175,4,9,64,64,64,1152
176,4,9,64,64,64,1175
177,4,9,64,64,64,1176
178,4,9,64,64,64,1177
179,4,9,64,64,64,1201
180,4,9,64,64,64,1208
181,6,9,94,96,96,1947
182,7,9,110,112,112,2081
183,7,9,110,112,112,2082
184,2,10,32,32,32,460
185,2,10,32,32,32,461
186,3,10,48,48,48,633
187,3,10,48,48,48,642
188,3,10,48,48,48,647
189,3,10,48,48,48,648
190,3,10,48,48,48,655
191,3,10,48,48,48,660
192,3,10,48,48,48,661
193,3,10,48,48,48,662
194,3,10,48,48,48,668
195,3,10,48,48,48,672
196,3,10,48,48,48,673
197,3,10,48,48,48,674
198,4,10,64,64,64,1115
199,4,10,64,64,64,1134
200,4,10,64,64,64,1152
201,4,10,64,64,64,1153
202,4,10,64,64,64,1178
203,4,10,64,64,64,1179
204,4,10,64,64,64,1180
205,4,10,64,64,64,1181
206,6,10,94,96,96,1933
207,0,11,0,0,0,2
208,3,11,48,48,48,648
209,3,11,48,48,48,655
210,3,11,48,48,48,663
211,3,11,48,48,48,664
212,4,11,64,64,64,1115
213,4,11,64,64,64,1145
214,4,11,64,64,64,1147
215,4,11,64,64,64,1158
216,4,11,64,64,64,1182
217,4,11,64,64,64,1183
218,4,11,64,64,64,1184
219,4,11,64,64,64,1202
220,4,11,64,64,64,1203
221,4,11,64,64,64,1207
222,4,12,65,65,65,1115
223,3,13,49,49,49,704
224,3,13,49,49,49,705
225,4,13,65,65,65,1115
226,4,13,65,65,65,1231
227,4,13,65,65,65,1234
228,4,13,65,65,65,1258
229,4,13,65,65,65,1287
230,6,13,95,97,97,1955
231,7,13,111,113,113,2084
232,7,13,111,113,113,2088
233,2,14,33,33,33,477
234,3,14,49,49,49,716
235,4,14,65,65,65,1115
236,4,14,65,65,65,1251
237,4,14,65,65,65,1256
238,4,14,65,65,65,1259
239,4,14,65,65,65,1260
240,6,14,95,97,97,1956
241,6,14,95,97,97,1960
242,6,14,95,97,97,1961
243,6,14,95,97,97,1962
244,3,15,49,49,49,703
245,4,15,65,65,65,1115
246,4,15,65,65,65,1257
247,4,15,65,65,65,1261
248,4,15,65,65,65,1290
249,6,15,95,97,97,1951
250,7,15,111,113,113,2085
251,0,16,1,1,1,5
252,0,16,1,1,1,6
253,0,16,1,1,1,7
254,2,16,33,33,33,474
255,3,16,49,49,49,691
256,3,16,49,49,49,706
257,3,16,49,49,49,707
258,3,16,49,49,49,719
259,3,16,49,49,49,720
260,4,16,65,65,65,1115
261,4,16,65,65,65,1228
262,4,16,65,65,65,1230
263,4,16,65,65,65,1242
264,4,16,65,65,65,1262
265,4,16,65,65,65,1263
266,4,16,65,65,65,1264
267,4,16,65,65,65,1265
268,6,16,95,97,97,1948
269,6,16,95,97,97,1950
270,6,16,95,97,97,1954
271,6,16,95,97,97,1957
272,7,16,111,113,113,2085
273,7,16,111,113,113,2086
274,0,17,1,1,1,5
275,0,17,1,1,1,8
276,0,17,1,1,1,9
277,3,17,49,49,49,689
278,3,17,49,49,49,693
279,3,17,49,49,49,694
280,3,17,49,49,49,695
281,3,17,49,49,49,712
282,3,17,49,49,49,714
283,4,17,65,65,65,1115
284,4,17,65,65,65,1216
285,4,17,65,65,65,1225
286,4,17,65,65,65,1227
287,4,17,65,65,65,1230
288,4,17,65,65,65,1232
289,4,17,65,65,65,1242
290,4,17,65,65,65,1243
291,4,17,65,65,65,1266
292,4,17,65,65,65,1267
293,4,17,65,65,65,1291
294,6,17,95,97,97,1952
295,0,18,1,1,1,8
296,3,18,49,49,49,693
297,3,18,49,49,49,694
298,3,18,49,49,49,695
299,3,18,49,49,49,696
300,3,18,49,49,49,708
301,4,18,65,65,65,1115
302,4,18,65,65,65,1215
303,4,18,65,65,65,1218
304,4,18,65,65,65,1221
305,4,18,65,65,65,1222
306,4,18,65,65,65,1227
307,4,18,65,65,65,1229
308,4,18,65,65,65,1232
309,4,18,65,65,65,1236
310,4,18,65,65,65,1239
311,4,18,65,65,65,1244
312,4,18,65,65,65,1245
313,4,18,65,65,65,1246
314,4,18,65,65,65,1250
315,4,18,65,65,65,1268
316,4,18,65,65,65,1269
317,4,18,65,65,65,1270
318,4,18,65,65,65,1271
319,6,18,95,97,97,1952
320,2,19,33,33,33,471
321,3,19,49,49,49,687
322,3,19,49,49,49,688
323,3,19,49,49,49,693
324,3,19,49,49,49,697
325,3,19,49,49,49,698
326,4,19,65,65,65,1115
327,4,19,65,65,65,1215
328,4,19,65,65,65,1217
329,4,19,65,65,65,1218
330,4,19,65,65,65,1219
331,4,19,65,65,65,1223
332,4,19,65,65,65,1232
333,4,19,65,65,65,1235
334,4,19,65,65,65,1240
335,4,19,65,65,65,1247
336,4,19,65,65,65,1248
337,4,19,65,65,65,1249
338,4,19,65,65,65,1272
339,4,19,65,65,65,1273
340,4,19,65,65,65,1274
341,4,19,65,65,65,1288
342,4,19,65,65,65,1292
343,6,19,95,97,97,1952
344,6,19,95,97,97,1958
345,2,20,33,33,33,471
346,2,20,33,33,33,472
347,3,20,49,49,49,686
348,3,20,49,49,49,688
349,3,20,49,49,49,698
350,3,20,49,49,49,699
351,3,20,49,49,49,700
352,3,20,49,49,49,702
353,3,20,49,49,49,709
354,3,20,49,49,49,713
355,3,20,49,49,49,717
356,4,20,65,65,65,1115
357,4,20,65,65,65,1220
358,4,20,65,65,65,1226
359,4,20,65,65,65,1232
360,4,20,65,65,65,1233
361,4,20,65,65,65,1241
362,4,20,65,65,65,1252
363,4,20,65,65,65,1253
364,4,20,65,65,65,1275
365,6,20,95,97,97,1953
366,2,21,33,33,33,468
367,2,21,33,33,33,469
368,2,21,33,33,33,473
369,3,21,49,49,49,686
370,3,21,49,49,49,688
371,3,21,49,49,49,690
372,3,21,49,49,49,699
373,3,21,49,49,49,700
374,3,21,49,49,49,702
375,3,21,49,49,49,715
376,4,21,65,65,65,1115
377,4,21,65,65,65,1232
378,6,21,95,97,97,1949
379,6,21,95,97,97,1953
380,7,21,111,113,113,2087
381,2,22,33,33,33,470
382,2,22,33,33,33,475
383,3,22,49,49,49,690
384,3,22,49,49,49,692
385,3,22,49,49,49,701
386,3,22,49,49,49,710
387,4,22,65,65,65,1115
388,4,22,65,65,65,1224
389,4,22,65,65,65,1237
390,4,22,65,65,65,1254
391,4,22,65,65,65,1276
392,4,22,65,65,65,1277
393,4,22,65,65,65,1278
394,4,22,65,65,65,1279
395,4,22,65,65,65,1289
396,4,22,65,65,65,1293
397,6,22,95,97,97,1949
398,6,22,95,97,97,1959
399,3,23,49,49,49,701
400,3,23,49,49,49,711
401,4,23,65,65,65,1115
402,4,23,65,65,65,1238
403,4,23,65,65,65,1280
404,4,23,65,65,65,1281
405,4,23,65,65,65,1282
406,4,23,65,65,65,1283
407,4,23,65,65,65,1284
408,4,23,65,65,65,1286
409,4,24,66,66,66,1115
410,2,25,34,34,34,478
411,3,25,50,50,50,722
412,3,25,50,50,50,723
413,4,25,66,66,66,1115
414,4,25,66,66,66,1294
415,4,25,66,66,66,1295
416,4,25,66,66,66,1296
417,4,25,66,66,66,1341
418,6,25,96,98,98,1963
419,7,25,112,114,114,2089
420,7,25,112,114,114,2090
421,0,26,2,2,2,10
422,3,26,50,50,50,721
423,3,26,50,50,50,741
424,3,26,50,50,50,759
425,3,26,50,50,50,760
426,4,26,66,66,66,1115
427,4,26,66,66,66,1297
428,4,26,66,66,66,1345
429,3,27,50,50,50,724
430,3,27,50,50,50,742
431,4,27,66,66,66,1115
432,4,27,66,66,66,1321
433,4,27,66,66,66,1325
434,4,27,66,66,66,1326
435,4,27,66,66,66,1327
436,3,28,50,50,50,768
437,4,28,66,66,66,1115
438,4,28,66,66,66,1307
439,4,28,66,66,66,1324
440,4,28,66,66,66,1328
441,4,28,66,66,66,1329
442,4,28,66,66,66,1330
443,4,28,66,66,66,1342
444,4,28,66,66,66,1346
445,3,29,50,50,50,743
446,3,29,50,50,50,744
447,3,29,50,50,50,765
448,4,29,66,66,66,1115
449,4,29,66,66,66,1300
450,4,29,66,66,66,1318
451,4,29,66,66,66,1319
452,4,29,66,66,66,1322
453,4,29,66,66,66,1331
454,4,29,66,66,66,1332
455,4,29,66,66,66,1353
456,6,29,96,98,98,1967
457,0,30,2,2,2,11
458,3,30,50,50,50,725
459,3,30,50,50,50,728
460,3,30,50,50,50,731
461,4,30,66,66,66,1115
462,4,30,66,66,66,1301
463,4,30,66,66,66,1313
464,4,30,66,66,66,1314
465,4,30,66,66,66,1315
466,6,30,96,98,98,1964
467,2,31,34,34,34,486
468,3,31,50,50,50,725
469,3,31,50,50,50,729
470,3,31,50,50,50,730
471,3,31,50,50,50,731
472,3,31,50,50,50,732
473,3,31,50,50,50,733
474,3,31,50,50,50,738
475,3,31,50,50,50,739
476,3,31,50,50,50,763
477,4,31,66,66,66,1298
478,4,31,66,66,66,1301
479,4,31,66,66,66,1302
480,4,31,66,66,66,1303
481,4,31,66,66,66,1304
482,4,31,66,66,66,1308
483,4,31,66,66,66,1314
484,4,31,66,66,66,1333
485,4,31,66,66,66,1334
486,4,31,66,66,66,1347
487,6,31,96,98,98,1965
488,6,31,96,98,98,1968
489,6,31,96,98,98,1969
490,7,31,112,114,114,2093
491,2,32,34,34,34,482
492,3,32,50,50,50,726
493,3,32,50,50,50,732
494,3,32,50,50,50,733
495,3,32,50,50,50,734
496,3,32,50,50,50,737
497,3,32,50,50,50,738
498,3,32,50,50,50,761
499,3,32,50,50,50,767
500,4,32,66,66,66,1302
501,4,32,66,66,66,1303
502,4,32,66,66,66,1304
503,4,32,66,66,66,1305
504,4,32,66,66,66,1306
505,4,32,66,66,66,1309
506,4,32,66,66,66,1312
507,4,32,66,66,66,1316
508,4,32,66,66,66,1317
509,4,32,66,66,66,1335
510,4,32,66,66,66,1348
511,4,32,66,66,66,1350
512,6,32,96,98,98,1965
513,6,32,96,98,98,1968
514,6,32,96,98,98,1969
515,2,33,34,34,34,480
516,2,33,34,34,34,483
517,2,33,34,34,34,484
518,2,33,34,34,34,485
519,2,33,34,34,34,487
520,2,33,34,34,34,488
521,3,33,50,50,50,727
522,3,33,50,50,50,733
523,3,33,50,50,50,735
524,3,33,50,50,50,738
525,3,33,50,50,50,745
526,3,33,50,50,50,764
527,4,33,66,66,66,1299
528,4,33,66,66,66,1305
529,4,33,66,66,66,1317
530,4,33,66,66,66,1343
531,6,33,96,98,98,1968
532,6,33,96,98,98,1969
533,7,33,112,114,114,2094
534,2,34,34,34,34,479
535,2,34,34,34,34,480
536,2,34,34,34,34,489
537,2,34,34,34,34,490
538,3,34,50,50,50,727
539,3,34,50,50,50,735
540,3,34,50,50,50,736
541,3,34,50,50,50,738
542,3,34,50,50,50,766
543,4,34,66,66,66,1310
544,4,34,66,66,66,1320
545,4,34,66,66,66,1336
546,4,34,66,66,66,1344
547,4,34,66,66,66,1349
548,4,34,66,66,66,1351
549,6,34,96,98,98,1968
550,6,34,96,98,98,1969
551,7,34,112,114,114,2091
552,2,35,34,34,34,479
553,2,35,34,34,34,481
554,3,35,50,50,50,736
555,3,35,50,50,50,740
556,3,35,50,50,50,762
557,4,35,66,66,66,1311
558,4,35,66,66,66,1337
559,4,35,66,66,66,1338
560,4,35,66,66,66,1352
561,6,35,96,98,98,1966
562,6,35,96,98,98,1970
563,4,37,67,67,67,1362
564,4,37,67,67,67,1384
565,4,37,67,67,67,1390
566,4,37,67,67,67,1391
567,4,37,67,67,67,1392
568,4,37,67,67,67,1394
569,7,37,113,115,115,2095
570,3,38,51,51,51,755
571,3,38,51,51,51,774
572,4,38,67,67,67,1362
573,4,38,67,67,67,1366
574,4,38,67,67,67,1385
575,4,38,67,67,67,1395
576,6,38,97,99,99,1976
577,6,38,97,99,99,1977
578,7,38,113,115,115,2096
579,7,38,113,115,115,2102
580,3,39,51,51,51,777
581,3,39,51,51,51,780
582,4,39,67,67,67,1378
583,4,39,67,67,67,1396
584,4,39,67,67,67,1408
585,4,39,67,67,67,1409
586,6,39,97,99,99,1975
587,7,39,113,115,115,2097
588,0,40,3,3,3,13
589,0,40,3,3,3,14
590,2,40,35,35,35,494
591,3,40,51,51,51,756
592,4,40,67,67,67,1355
593,4,40,67,67,67,1361
594,4,40,67,67,67,1393
595,7,40,113,115,115,2097
596,0,41,3,3,3,13
597,2,41,35,35,35,496
598,3,41,51,51,51,750
599,3,41,51,51,51,757
600,4,41,67,67,67,1356
